"cod","municipio","departamento","hom90","pob90","tas90","hom91","pob91","tas91","hom92","pob92","tas92","hom93","pob93","tas93","hom94","pob94","tas94","hom95","pob95","tas95","hom96","pob96","tas96","hom97","pob97","tas97","hom98","pob98","tas98","hom99","pob99","tas99","hom00","pob00","tas00","hom01","pob01","tas01","hom02","pob02","tas02","hom03","pob03","tas03","hom04","pob04","tas04","hom05","pob05","tas05","hom06","pob06","tas06","hom07","pob07","tas07","hom08","pob08","tas08","hom09","pob09","tas09","hom10","pob10","tas10","hom11","pob11","tas11","hom12","pob12","tas12","hom13","pob13","tas13"
5240,"Ebéjico","Antioquia",20,14368,"139.198218262806",15,14241,105.329681904361,13,14101,92.1920431175094,14,13943,100.408807286811,13,13767,94.4287063267233,12,13578,88.3782589482987,19,13386,141.939339608546,12,13201,90.9022043784562,14,13030,107.444359171144,12,12881,93.1604689076935,12,12764,94.0144155437167,2,12681,15.7716268433089,2,12613,15.8566558312852,1,12562,7.96051584142652,3,12529,23.9444488786016,2,12511,15.985932379506,4,12506,31.9846473692628,3,12514,23.9731500719195,7,12510,55.9552358113509,3,12515,23.9712345185777,3,12520,23.961661341853,11,12515,87.89,2,12516,15.9795461808885,3,12526,23.9501836180744
5250,"El Bagre","Antioquia",56,32973,"169.835926363995",43,35150,122.332859174964,38,37104,102.414833980164,39,38792,100.536193029491,36,40186,89.5834370178669,37,41308,89.5710274038927,8,42201,18.956896756001,4,42899,9.3242266719504,4,43444,9.20725531718995,3,43877,6.83729516603232,2,44245,4.52028477794101,17,44589,38.12599520061,5,44939,11.1261932842297,6,45294,13.2467876539939,3,45656,6.57087786928334,12,46020,26.0756192959583,5,46375,10.7816711590296,11,46769,23.519852894011,30,47150,63.626723223754,25,47514,52.6160710527424,23,47875,48.0417754569191,37,48211,76.75,11,48568,22.6486575522978,44,48914,89.9537964590915
5264,"Entrerrios","Antioquia",9,6284,"143.220878421388",7,6446,108.59447719516,6,6601,90.8953188910771,6,6750,88.8888888888889,6,6892,87.0574579222287,5,7026,71.1642470822659,0,7156,0,15,7283,205.959082795551,14,7411,188.908379435974,1,7540,13.262599469496,2,7671,26.0722200495372,3,7809,38.4172109104879,6,7957,75.4053035063466,0,8111,0,1,8275,12.0845921450151,2,8447,23.6770451047709,1,8624,11.595547309833,3,8767,34.2192312079389,2,8918,22.4265530387979,0,9055,0,1,9209,10.8589423390162,1,9356,10.69,2,9501,21.050415745711,1,9654,10.3584006629376
5266,"Envigado","Antioquia",368,113226,"325.013689435289",510,117219,435.083049676247,425,121171,350.743989898573,260,125094,207.843701536445,280,128975,217.096336499322,145,132830,109.162086877964,149,136686,109.008969462856,125,140560,88.9299943084804,126,144485,87.206284389383,121,148475,81.4952012123253,120,152540,78.667890389406,101,156694,64.456839445033,80,160937,49.7088922994712,62,165266,37.5152783996708,26,169667,15.3241349231141,31,174150,17.800746482917,30,178688,16.7890401146132,17,183296,9.27461592178771,22,187962,11.7044934614443,32,192697,16.6063820401978,34,197493,17.2158000536728,29,202354,14.33,43,207290,20.7438853779729,28,212283,13.1899398444529
5282,"Fredonia","Antioquia",29,23185,"125.080871252965",22,23197,94.839849980601,20,23200,86.2068965517241,20,23192,86.2366333218351,19,23170,82.0025895554596,19,23136,82.1230982019364,21,23094,90.9327097947519,10,23048,43.3877125997917,13,23000,56.5217391304348,11,22955,47.9198431714224,15,22917,65.4535934022778,5,22888,21.8455085634394,9,22852,39.383861368808,11,22807,48.2308063313895,13,22755,57.1303010327401,10,22692,44.0683941477173,2,22618,8.84251481121231,5,22506,22.2162978761219,8,22402,35.7110972234622,3,22288,13.4601579325197,2,22169,9.02160674816185,12,22055,54.41,4,21936,18.2348650619985,14,21817,64.1701425493881
5284,"Frontino","Antioquia",32,25150,"127.236580516899",25,24944,100.224502886466,22,24708,89.0399870487292,22,24441,90.0126836054171,21,24137,87.0033558437254,19,23801,79.82857863115,57,23443,243.14294245617,20,23067,86.7039493648936,10,22682,44.0878229433031,4,22295,17.9412424310383,17,21910,77.5901414879051,9,21533,41.7963126364185,11,21159,51.9873339949903,8,20784,38.4911470361817,14,20409,68.5971875153119,6,20031,29.9535719634566,0,19646,0,4,19287,20.7393581168663,4,18932,21.128248468202,1,18583,5.3812624441694,4,18244,21.9250164437623,12,17913,66.99,5,17587,28.4300904076875,6,17261,34.7604426163026
5306,"Giraldo","Antioquia",6,4068,"147.492625368732",4,4097,97.6324139614352,4,4123,97.0167353868542,4,4144,96.5250965250965,4,4157,96.2232379119557,3,4166,72.011521843495,2,4170,47.9616306954436,17,4174,407.283181600383,2,4174,47.9156684235745,2,4175,47.9041916167665,3,4177,71.8218817333014,2,4181,47.8354460655346,1,4184,23.9005736137667,3,4186,71.6674629718108,2,4187,47.7668975400048,0,4188,0,0,4188,0,1,4170,23.9808153477218,1,4143,24.1370987207338,1,4127,24.2306760358614,0,4119,0,1,4090,24.45,1,4077,24.5278390973755,2,4064,49.2125984251969
5308,"Girardota","Antioquia",238,29432,"808.643653166621",395,30151,1310.07263440682,279,30873,903.702264114274,179,31600,566.455696202532,105,32326,324.81593763534,42,33097,126.899719007765,42,33893,123.919393385065,50,34717,144.021660857793,31,35584,87.1178057553957,24,36486,65.7786548265088,39,37417,104.230697276639,52,38384,135.473113797416,47,39381,119.346893171834,16,40420,39.5843641761504,14,41486,33.7463240611291,18,42581,42.2723750029356,4,43689,9.15562269678866,5,44799,11.1609634143619,4,45930,8.70890485521446,4,47066,8.49870394764798,7,48226,14.5149919130759,34,49398,68.83,22,50583,43.492873099658,35,51782,67.5910548066896
5310,"Gómez Plata","Antioquia",12,9162,"130.975769482646",9,9196,97.868638538495,8,9250,86.4864864864865,8,9323,85.8092888555186,8,9418,84.9437247823317,7,9533,73.4291408790517,8,9666,82.7643285743844,10,9814,101.895251681272,5,9971,50.1454217229967,3,10137,29.5945546019532,12,10307,116.425730086349,7,10483,66.7747782123438,6,10665,56.2587904360056,15,10854,138.197899391929,2,11050,18.0995475113122,2,11252,17.7746178457163,1,11457,8.72828838264816,2,11598,17.2443524745646,3,11751,25.5297421496043,0,11897,0,2,12048,16.6002656042497,4,12204,32.78,2,12353,16.1903990933376,4,12513,31.9667545752417
5313,"Granada","Antioquia",22,17445,"126.110633419318",17,17087,99.4908409902265,15,16667,89.9982000359993,16,16171,98.9425514810463,14,15596,89.7666068222621,18,14957,120.344988968376,25,14280,175.070028011204,10,13586,73.6051818047991,8,12896,62.0347394540943,11,12229,89.9501185706108,55,11607,473.851985870595,47,11051,425.30087774862,104,10570,983.91674550615,79,10187,775.498183959949,25,9920,252.016129032258,17,9789,173.664317090612,2,9784,20.4415372035977,1,9794,10.2103328568511,5,9809,50.9735956774391,2,9818,20.3707476064372,0,9824,0,1,9824,10.18,1,9838,10.164667615369,1,9838,10.164667615369
5315,"Guadalupe","Antioquia",8,6255,"127.897681854516",6,6235,96.2309542902967,5,6217,80.4246421103426,6,6201,96.758587324625,5,6186,80.8276753960556,5,6172,81.0110174983798,4,6162,64.9139889646219,9,6157,146.1750852688,1,6154,16.249593760156,16,6157,259.866818255644,2,6165,32.441200324412,3,6181,48.5358356253034,7,6194,113.012592831773,5,6209,80.5282654211628,5,6221,80.3729303970423,2,6231,32.0975766329642,2,6238,32.0615581917281,1,6246,16.010246557797,1,6253,15.9923236846314,1,6260,15.9744408945687,1,6267,15.956598053295,0,6274,0,1,6281,15.921031682853,4,6287,63.6233497693654
5318,"Guarne","Antioquia",36,28423,"126.657988248953",28,29127,96.1307378034126,24,29813,80.5017945191695,25,30480,82.0209973753281,23,31124,73.8979565608534,25,31754,78.7302387100838,23,32388,71.0139557860936,26,33038,78.6972577032508,28,33721,83.0343109634946,27,34453,78.3676312657824,11,35254,31.2021330912804,28,36124,77.5107961466061,59,36991,159.498256332621,26,37852,68.6885765613442,16,38702,41.3415327373262,13,39541,32.8772666346324,10,40353,24.7813049835204,15,41146,36.455548534487,14,41947,33.3754499725845,6,42759,14.0321335859117,9,43576,20.6535707729025,8,44407,18.02,9,45253,19.8881842087817,13,46096,28.2020131898646
5321,"Guatapé","Antioquia",8,5820,"137.45704467354",6,5908,101.55721056195,5,5984,83.5561497326203,6,6048,99.2063492063492,5,6098,81.9940964250574,3,6136,48.8917861799218,2,6157,32.4833522819555,6,6165,97.323600973236,5,6158,81.1951932445599,2,6135,32.599837000815,18,6097,295.227160898803,10,6047,165.371258475277,9,5997,150.075037518759,4,5945,67.2834314550042,3,5892,50.9164969450102,2,5838,34.2583076396026,1,5782,17.2950536146662,1,5734,17.4398325776073,2,5676,35.2360817477097,0,5623,0,0,5566,0,0,5507,0,1,5458,18.3217295712715,1,5394,18.5391175380052
5347,"Heliconia","Antioquia",10,7736,"129.265770423992",8,7689,104.044739237872,7,7638,91.6470280178057,7,7575,92.4092409240924,6,7505,79.9467021985343,5,7425,67.3400673400674,3,7343,40.8552362794498,9,7259,123.984019837443,7,7172,97.6017847183491,6,7090,84.6262341325811,24,7011,342.319212665811,9,6937,129.739080294075,9,6866,131.080687445383,4,6795,58.8668138337012,4,6724,59.4883997620464,2,6656,30.0480769230769,4,6586,60.7348921955664,6,6511,92.1517432038089,3,6433,46.6345406497746,3,6352,47.2292191435768,1,6281,15.921031682853,9,6209,144.95,2,6138,32.5839035516455,2,6060,33.003300330033
5353,"Hispania","Antioquia",6,4796,"125.104253544621",5,4763,104.975855553223,4,4738,84.4238075137189,4,4719,84.7637211273575,4,4707,84.9798172933928,4,4701,85.0882790895554,7,4702,148.872820076563,3,4708,63.7213254035684,4,4719,84.7637211273575,5,4732,105.663567202029,2,4748,42.12299915754,1,4767,20.9775540172016,0,4783,0,1,4799,20.8376745155241,2,4812,41.5627597672485,1,4821,20.7425845260319,1,4826,20.7210940737671,0,4830,0,0,4835,0,1,4840,20.6611570247934,1,4845,20.6398348813209,2,4849,41.25,1,4854,20.6015657189946,4,4859,82.3214653220827
5360,"Itagui","Antioquia",727,180271,"403.281725846087",875,184522,474.198198588786,752,188612,398.702097427523,530,192509,275.311803603987,520,196231,264.993808317748,427,199793,213.721201443494,352,203230,173.20277518083,315,206585,152.479608877702,276,209905,131.488054119721,274,213225,128.502755305429,336,216600,155.124653739612,288,220060,130.873398164137,298,223624,133.25939970665,211,227317,92.821918290317,127,231142,54.9445795225446,103,234973,43.8348235754746,106,238769,44.3943728038397,94,242278,38.7984051378994,74,245671,30.1215853723069,183,248931,73.5143473492654,249,252150,98.750743604997,190,255345,74.41,121,258520,46.8048893702615,87,261662,33.2490006191193
5361,"Ituango","Antioquia",42,27913,"150.467524092717",32,28081,113.956055696022,28,28191,99.3224788052925,29,28234,102.71304101438,27,28200,95.7446808510638,25,28098,88.974304220941,29,27937,103.804989798475,11,27727,39.6725213690626,6,27481,21.8332666205742,5,27207,18.3776234057412,51,26916,189.478377173428,88,26614,330.653039753513,29,26276,110.366874714568,26,25908,100.35510267099,31,25511,121.516208694289,22,25088,87.6913265306122,15,24643,60.8692123523922,17,24203,70.2392265421642,12,23780,50.4625735912532,14,23362,59.9263761664241,6,22952,26.1415127222029,31,22538,137.55,8,22148,36.1206429474445,24,21757,110.309325734246
5364,"Jardín","Antioquia",19,13923,"136.464842347195",15,14057,106.708401508145,13,14179,91.6848860991607,13,14287,90.9918107370337,12,14377,83.4666481185226,15,14449,103.81341269292,3,14507,20.6796718825395,3,14551,20.6171397154835,4,14581,27.4329607022838,3,14600,20.5479452054795,2,14610,13.6892539356605,6,14611,41.0649510642666,6,14593,41.1156033714795,9,14559,61.8174325159695,2,14505,13.7883488452258,8,14433,55.428531836763,16,14343,111.55267377815,5,14292,34.9846067730199,2,14226,14.0587656403768,8,14177,56.4294279466742,0,14107,0,8,14043,56.97,2,13971,14.3153675470618,4,13900,28.7769784172662
5368,"Jericó","Antioquia",21,16032,"130.988023952096",16,16078,99.5148650329643,14,16064,87.1513944223108,15,15977,93.8849596294674,14,15810,88.5515496521189,10,15577,64.1972138409193,5,15294,32.6925591735321,4,14974,26.7129691465206,10,14634,68.3340166735001,0,14287,0,9,13948,64.5253799827932,4,13632,29.3427230046948,2,13343,14.989132878663,5,13096,38.1795968234575,6,12907,46.4864027272023,5,12789,39.0960982093987,5,12739,39.2495486301908,3,12672,23.6742424242424,1,12607,7.93210121361149,0,12535,0,1,12466,8.02181934862827,1,12394,8.07,0,12324,0,0,12249,0
5376,"La Ceja","Antioquia",47,34267,"137.158198850206",36,35339,101.870454738391,32,36385,87.9483303559159,33,37398,88.240012834911,30,38370,78.1860828772478,33,39293,83.9844247066908,43,40176,107.029072082836,23,41006,56.0893527776423,41,41780,98.1330780277645,16,42493,37.6532605370296,10,43143,23.1787311962543,38,43743,86.8710422238987,19,44351,42.8400712498027,26,44976,57.8086090359303,24,45613,52.6165786069761,29,46268,62.6783089824501,24,46933,51.1367268233439,20,47584,42.0309347679892,15,48233,31.0990400762963,8,48879,16.3669469506332,5,49523,10.0963188821356,15,50153,29.91,4,50805,7.87324082275367,9,51445,17.4944115074351
5380,"La Estrella","Antioquia",308,46269,"665.6724804945",385,47808,805.304551539491,419,48898,856.885762198863,280,49500,565.656565656566,247,49630,497.682853113036,127,49379,257.194353875129,89,48902,181.996646353932,56,48383,115.743132918587,40,48000,83.3333333333333,43,47927,89.7197821687149,47,48228,97.4537613004894,42,48886,85.9141676553614,46,49724,92.510658836779,42,50647,82.9269255829565,22,51605,42.6315279527178,23,52571,43.7503566605163,29,53550,54.1549953314659,22,54519,40.352904492012,17,55496,30.6328384027678,19,56471,33.6455880009208,27,57446,47.0006614907914,55,58422,94.14,53,59400,89.2255892255892,40,60388,66.2383254951315
5390,"La Pintada","Antioquia",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7590,92.2266139657444,2,7533,26.5498473383778,4,7469,53.5546927299505,3,7403,40.5241118465487,24,7331,327.376892647661,28,7258,385.781206944062,6,7186,83.4956860562204,6,7121,84.2578289566072,3,7066,42.4568355505236,3,7022,42.7228709769296,3,6962,43.0910657856938,3,6921,43.3463372345037,1,6868,14.5602795573675,3,6821,43.9818208473831,8,6776,118.06,2,6720,29.7619047619048,2,6665,30.0075018754689
5400,"La Unión","Antioquia",20,14512,"137.816979051819",16,14677,109.014103699666,14,14850,94.2760942760943,14,15035,93.1160625207848,13,15231,85.3522421377454,15,15434,97.1880264351432,17,15651,108.619257555428,20,15877,125.968381936134,13,16112,80.6852035749752,5,16356,30.5698214722426,18,16608,108.381502890173,60,16867,355.724195174008,34,17124,198.551740247606,11,17373,63.3166407644045,5,17613,28.3881224095838,14,17842,78.4665396256025,8,18059,44.2992413754914,4,18189,21.9913134311947,6,18318,32.7546675401245,0,18436,0,6,18564,32.3206205559147,9,18675,48.19,4,18793,21.2845208322248,9,18905,47.6064533192277
5411,"Liborina","Antioquia",13,10078,"128.993847985711",10,9993,100.070049034324,9,9910,90.8173562058527,9,9832,91.5378356387307,9,9758,92.2320147571224,5,9688,51.6102394715111,6,9625,62.3376623376623,18,9571,188.068122453244,14,9525,146.981627296588,5,9492,52.6759376316898,3,9473,31.6689538688905,3,9468,31.6856780735108,6,9467,63.3780500686596,2,9468,21.1237853823405,2,9471,21.117094287826,0,9475,0,2,9477,21.1037248074285,2,9479,21.0992720751134,1,9483,10.5451861225351,6,9487,63.2444397596711,1,9493,10.5340777414937,3,9499,31.58,0,9507,0,1,9515,10.5097214923805
5425,"Maceo","Antioquia",11,8753,"125.671198446247",8,8666,92.3147934456497,7,8577,81.6136178150868,8,8486,94.2729201037002,7,8395,83.382966051221,7,8304,84.2967244701349,16,8215,194.765672550213,15,8130,184.50184501845,1,8048,12.4254473161034,6,7973,75.2539821898909,13,7904,164.473684210526,6,7844,76.4915859255482,7,7786,89.9049576162342,25,7732,323.331608898086,2,7680,26.0416666666667,3,7630,39.3184796854522,5,7582,65.945660775521,4,7501,53.326223170244,2,7423,26.9432843863667,5,7342,68.1013347861618,1,7264,13.7665198237885,5,7179,69.65,5,7102,70.402703463813,5,7021,71.2149266486255
5440,"Marinilla","Antioquia",46,36087,"127.469725940089",35,36643,95.5161968179461,31,37211,83.3086990406063,32,37787,84.6852091989308,29,38370,75.5798801146729,25,38961,64.1667308333975,21,39571,53.069166814081,20,40191,49.7623846134707,35,40821,85.7401827490752,25,41465,60.2918123718799,32,42121,75.9716056124024,58,42795,135.52985161818,57,43473,131.115865019667,36,44158,81.5254314054078,17,44849,37.9049700104796,25,45548,54.8871520154562,30,46246,64.8704752843489,12,47031,25.515085794476,8,47798,16.7371019707938,9,48585,18.5242358752701,4,49361,8.10356354206762,38,50161,75.76,9,50955,17.6626435089785,13,51767,25.1125234222574
5467,"Montebello","Antioquia",12,9333,"128.576020572163",9,9316,96.6079862601975,8,9274,86.2626698296312,8,9202,86.9376222560313,8,9098,87.931413497472,6,8967,66.9120107059217,3,8816,34.0290381125227,3,8655,34.6620450606586,11,8490,129.564193168433,7,8328,84.0537944284342,28,8178,342.382000489117,35,8041,435.269245118766,13,7908,164.390490642387,7,7777,90.00900090009,6,7649,78.4416263563864,3,7523,39.8777083610262,7,7397,94.6329593078275,2,7251,27.5824024272514,0,7108,0,1,6982,14.3225436837582,0,6848,0,0,6716,0,1,6578,15.2021891152326,3,6450,46.5116279069767
5475,"Murindó","Antioquia",0,2635,"0",NA,2707,0,NA,2775,0,NA,2839,0,NA,2899,0,NA,2955,0,NA,3011,0,NA,3070,0,NA,3133,0,NA,3205,0,NA,3289,0,NA,3386,0,NA,3480,0,0,3569,0,0,3654,0,0,3736,0,0,3811,0,1,3887,25.7267815796244,0,3973,0,0,4059,0,0,4136,0,1,4222,23.69,0,4315,0,0,4402,0
5480,"Mutatá","Antioquia",0,10515,"0",25,10809,231.288740864095,11,11134,98.7964792527394,11,11494,95.7021054463198,21,11885,176.693310896088,33,12273,268.882913713029,40,12663,315.880912895838,50,13057,382.936355977637,46,13454,341.90575293593,33,13860,238.095238095238,8,14277,56.0341808503187,18,14708,122.382376937721,10,15140,66.0501981505944,21,15572,134.857436424351,6,16001,37.4976563964752,42,16428,255.661066471877,13,16844,77.1788173830444,6,17223,34.837136387389,8,17624,45.3926463912846,8,18022,44.3901897680613,4,18436,21.6966804078976,14,18857,74.24,14,19284,72.5990458411118,7,19714,35.5077609820432
5483,"Nariño","Antioquia",19,14723,"129.049786049039",15,14636,102.487018311014,13,14564,89.2611919802252,14,14512,96.4718853362734,12,14482,82.8614832205496,14,14472,96.7385295743505,4,14487,27.610961551736,0,14525,0,1,14590,6.85400959561343,12,14684,81.7216017433942,2,14806,13.5080372821829,0,14958,0,4,15111,26.4707828734035,22,15267,144.101657169057,23,15424,149.118257261411,23,15579,147.634636369472,8,15730,50.8582326764145,3,15886,18.8845524361073,2,16046,12.4641655241182,2,16210,12.3380629241209,1,16379,6.10537883875694,5,16553,30.21,1,16730,5.97728631201435,4,16913,23.6504464021758
5490,"Necoclí","Antioquia",0,29490,"0",10,30317,32.9847940099614,12,31206,38.454143433955,9,32166,27.9798545047566,18,33201,54.2152344808891,36,34306,104.937911735556,32,35480,90.1916572717024,6,36716,16.3416494171478,10,38015,26.3054057608839,16,39375,40.6349206349206,18,40798,44.1198097945978,12,42275,28.3855706682436,8,43737,18.2911493700985,9,45180,19.9203187250996,9,46599,19.3137191785231,11,47989,22.9219196065765,11,49330,22.2988039732414,10,50661,19.7390497621444,14,52008,26.9189355483772,31,53391,58.0622202243824,3,54799,5.47455245533678,14,56237,24.89,9,57728,15.590354767184,6,59230,10.1300016883336
